id,method,horizon,steady,training,elapsed,validationSeconds,sessionSeconds,peakGiB,jobId,measurementDate,artifacts
awc8-cosine-h20--0.01--0.974--0.99--s43,awc8,20,1520494.0051656524,1421658.5787415402,1316991.8890918833,102.2934360250074,412.2960116400063,42.29233980178833,2565990,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-06a7bf0b28a8be2dbe246d164fbe36294264b54ca73dd5427943ca25e9970c5b.json""}"
awc8-cosine-h20--0.01--0.974--0.99--s44,awc8,20,1510235.8417218681,1402521.2909675292,1301380.3650522823,101.63425765000284,415.30245459100115,42.29233980178833,2565991,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-ebdf587fcbe1ceb8e9f73f89dc55fecec7126a08ec0885cddf5a52480933a25b.json""}"
awc8-cosine-h20--0.01--0.974--0.999--s42,awc8,20,1481942.7312236254,1389941.8201345287,1290003.1806433352,101.31418872699578,417.6727038080062,42.29233980178833,2565995,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-ca9b2df9cf73714c6c3f731b92051d29c7b870a5bbcc7721aca2e7ff3ccebde2.json""}"
awc8-cosine-h20--0.01--0.974--0.999--s43,awc8,20,1545591.024143206,1445469.017992233,1337352.7910627578,101.26515164099692,406.4359433459904,42.29233980178833,2565996,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-588bba278fb70c90e35955180cc56c8c1e127391c18f8ba69cc4b4f62ff85a85.json""}"
awc8-cosine-h20--0.01--0.974--0.999--s44,awc8,20,1538323.0989357808,1439285.3266135429,1329311.7262997406,101.17788421599835,408.184802667005,42.29233980178833,2565997,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.01-b1-0.974-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-9d83d9384f1b876d5c9599b8b5ed0432b29272224616c04ab1e4acf6b73a229f.json""}"
awc8-cosine-h20--0.011--0.9--0.99--s42,awc8,20,1567330.5401206112,1464942.8245575097,1356040.2058860965,99.76548706200265,400.73541580200254,42.29233980178833,2565968,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-cc36e66a92a595868f1010b5c27f9f4ac08207f4ead54fd9d60a93a0a62a1484.json""}"
awc8-cosine-h20--0.011--0.9--0.99--s43,awc8,20,1542651.2357169865,1437977.249341037,1330687.9315729244,101.40145905200916,408.0890431250009,42.29233980178833,2565969,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-ff38b90fd84cf8f30ba16d8dea8a2c6f649c57682d8b74ed1636ce5267b6423d.json""}"
awc8-cosine-h20--0.011--0.9--0.99--s44,awc8,20,1491978.0361386896,1399178.7988332026,1297103.6022511646,100.99017266200099,415.62230893700325,42.29233980178833,2565970,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-dacab0c3c8e8b095589914a0667d0432ea92f44c006006f14e318fc551301499.json""}"
awc8-cosine-h20--0.011--0.9--0.999--s42,awc8,20,1539929.951873067,1440418.9010001726,1332919.3220816362,101.37728098299704,407.5566510589997,42.29233980178833,2565974,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-67949997c188b1c3227b8554854b1ae7ddb871b0f5cfce45f804f17484b3b872.json""}"
awc8-cosine-h20--0.011--0.9--0.999--s43,awc8,20,1536103.5881186116,1438030.4055738857,1331899.3197013221,101.09142104799685,407.4936900640023,42.29233980178833,2565975,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-ffac53c6125ccb6347ba57ae5a781ebe5b685a61af394c3680624c4eaeb454f5.json""}"
awc8-cosine-h20--0.011--0.9--0.999--s44,awc8,20,1506926.0995606864,1411660.8669478022,1307695.217388173,103.14555732900044,415.240272954994,42.29233980178833,2565976,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.9-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-abb8f62d5627bc3f72e86145a70fcb03a014a86f479575cdd65aae08d4cce795.json""}"
awc8-cosine-h20--0.011--0.95--0.99--s42,awc8,20,1509201.3871679208,1413414.1826905152,1309133.0366861285,102.0365404579934,413.7884633920039,42.29233980178833,2565980,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-e84ade0f0c5def31032cc431d6c3d56587c67c51ba855a4880fa588ed49b61c8.json""}"
awc8-cosine-h20--0.011--0.95--0.99--s43,awc8,20,1514655.8225157454,1417483.3271722829,1314151.50206796,100.35453749699809,410.9311867630022,42.29233980178833,2565981,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-e11812e4f1ebb75441483b2496ba9875ce4916a4cd67aa8f2ec563763579414a.json""}"
awc8-cosine-h20--0.011--0.95--0.99--s44,awc8,20,1482607.1812282426,1391118.9637417265,1284185.4937787184,100.86213469500217,418.65196278099756,42.29233980178833,2565982,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-867ade91a99ee5c3173c122504480a0e28d8071ec14a427ad3d8e15ed9919bb9.json""}"
awc8-cosine-h20--0.011--0.95--0.999--s42,awc8,20,1516267.452882708,1415595.7803344869,1311029.6364863631,102.28601080700173,413.59457046999887,42.29233980178833,2565986,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-a6e2a5b5eab1a02f022470724367534f56bb9ab5ef06b93c1f7dcbac9de10f6c.json""}"
awc8-cosine-h20--0.011--0.95--0.999--s43,awc8,20,1528279.0975832283,1425191.3848797556,1320895.5615042562,99.88366271300765,408.8455869190075,42.29233980178833,2565987,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-b691bc8b8e1693a0c12c897b2f031950da6c23e86ee94a1a586184657c540574.json""}"
awc8-cosine-h20--0.011--0.95--0.999--s44,awc8,20,1536770.0201698486,1437851.0099989967,1333157.1259695734,99.19317805799074,405.3077056730108,42.29233980178833,2565988,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.95-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-ccb6e0d6973383148078f50bbaa2df0c256243b014a4fcd44012ce71d3d1a5b9.json""}"
awc8-cosine-h20--0.011--0.974--0.99--s42,awc8,20,1536331.2480004183,1300552.1359372702,1211561.0797730018,101.32175425101013,438.63103689299896,42.29233980178833,2565992,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-17a4eb53ff1676f57699fcbfdd327e07af48c1df713f37e51936ee266fb1663e.json""}"
awc8-cosine-h20--0.011--0.974--0.99--s43,awc8,20,1524965.5874892098,1427809.4318759462,1324541.8521103424,99.36653710801329,407.49937290100206,42.29233980178833,2565993,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-1b782b0ab55e9817fb15bb57039ffd571877f2b87d7359d1e9156c0dac872290.json""}"
awc8-cosine-h20--0.011--0.974--0.99--s44,awc8,20,1524689.4098744127,1292850.1387161636,1204488.8977576208,101.15985169199848,440.47748521000176,42.29233980178833,2565994,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-05fef7f8a87cb012f8621e545cd40b5e7258c9acffd6c46415d28ef3a8b93124.json""}"
awc8-cosine-h20--0.011--0.974--0.999--s42,awc8,20,1538523.265340035,1439047.3292383892,1332863.5429860638,100.67043235099118,406.8474754980125,42.29233980178833,2565998,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-bea08c3b179dca31f5d3bfa6ff40ffcf58f35fbb4030d6a19e2b64216d61b51a.json""}"
awc8-cosine-h20--0.011--0.974--0.999--s43,awc8,20,1511590.1659589338,1417144.0873022478,1310815.8836343805,102.86289742599911,414.2071246639971,42.29233980178833,2565999,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-555cba75041a45fc208ee5c1b45ce20245155eda5b08d66cfa1a3beb72a0c948.json""}"
awc8-cosine-h20--0.011--0.974--0.999--s44,awc8,20,1530131.0547665372,1427228.6279356317,1321931.2619479983,101.9746132260043,410.6892755699955,42.29233980178833,2566000,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.011-b1-0.974-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-325efcfe63e1fae18ac222c1deadf93997aef1d41608ea508b2da992298e85f1.json""}"
awc8-cosine-h20--0.012--0.9--0.99--s42,awc8,20,1534502.2538833148,1334022.3935036827,1241621.9831356432,101.7074163639918,430.78100153800915,42.29233980178833,2578284,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-712251eea7cbf1e16a3eb9630387ff43fd1ca35015fbb6b1b0dbb15b680c513c.json""}"
awc8-cosine-h20--0.012--0.9--0.99--s43,awc8,20,1518588.1473539094,1427059.0737695633,1322823.2096898921,99.59719657000096,408.13473632400564,42.29233980178833,2578285,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-abc15c151adb731c7a27cbca20587380907bb286bd35f9d1141cefd81d24d601.json""}"
awc8-cosine-h20--0.012--0.9--0.99--s44,awc8,20,1551082.5008734667,1454447.1089091753,1347863.2935572201,99.78456595601165,402.55873588800023,42.29233980178833,2578286,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-da8e15072e0cb8ae7b3126fe9d8d0cd8a5f9829698bc7365b12010bf01c3b772.json""}"
awc8-cosine-h20--0.012--0.9--0.999--s42,awc8,20,1516703.897285535,1423690.5435519211,1320074.21224055,99.94456135499058,409.09448566200444,42.29233980178833,2578287,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-9796bf654a86a45626a399485992f8db77f662baa28d0ea8d1676a5aa3e8109f.json""}"
awc8-cosine-h20--0.012--0.9--0.999--s43,awc8,20,1509593.5001842515,1417701.1245442494,1315573.8213326852,100.13836365300813,410.34742653300054,42.29233980178833,2578288,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-67d26ad58f1780e4aeee7e1246538b8a6783cc03d34523309de3d827e06f9dc2.json""}"
awc8-cosine-h20--0.012--0.9--0.999--s44,awc8,20,1497865.4304977974,1406573.336417132,1305769.8599001898,100.5959914099949,413.1347536929825,42.29233980178833,2578289,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.9-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-fbecf1ff70e96852f3b938b31fb2cfa1b68090bf93d84cc374542bc8395c9d43.json""}"
awc8-cosine-h20--0.012--0.95--0.99--s42,awc8,20,1519624.1698830002,1425748.4128039847,1321771.24532894,101.86925985501148,410.6247767400055,42.29233980178833,2578290,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-c24277b72ad139725d8e7d9ce17232206360d2eb4987b3550b5e5c3235e11be9.json""}"
awc8-cosine-h20--0.012--0.95--0.99--s43,awc8,20,1523278.8259353216,1325813.202700148,1233654.7409462621,101.61311267200006,433.01118644999997,42.29233980178833,2578291,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-7092bbdf5e52dad777c7e8a798fe516b5ce4972d967b6c6d5aa3d5803e50d95c.json""}"
awc8-cosine-h20--0.012--0.95--0.99--s44,awc8,20,1526085.1761586627,1328009.3088812646,1236075.4981288922,101.12196412200001,431.86887207200004,42.29233980178833,2578292,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc8/h20/lr-0.012-b1-0.95-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-b70406734c0ca1b46c42fd46a595db1e0e51240c1e81c795ed281be6f1f4f25e.json""}"
